Id,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Component ID,Strongly-Connected ID
4277,0.0,1.0,1.0,0.0,0,4806
4278,0.0,1.0,1.0,0.0,121,4807
4279,0.0,1.0,1.0,0.0,0,4808
4280,0.0,1.0,1.0,0.0,0,4809
4281,0.0,1.0,1.0,0.0,0,4810
4282,0.0,1.0,1.0,0.0,0,4811
4283,0.0,1.0,1.0,0.0,0,4812
4284,0.0,1.0,1.0,0.0,0,4813
4285,0.0,1.0,1.0,0.0,0,4814
4286,0.0,1.0,1.0,0.0,0,4815
4287,0.0,1.0,1.0,0.0,0,4816
4288,0.0,1.0,1.0,0.0,0,4817
4289,0.0,1.0,1.0,0.0,0,4818
4290,0.0,1.0,1.0,0.0,0,4819
4291,0.0,1.0,1.0,0.0,0,4820
4292,0.0,1.0,1.0,0.0,0,4821
4293,0.0,1.0,1.0,0.0,423,4823
4294,0.0,1.0,1.0,0.0,0,4824
4295,0.0,1.0,1.0,0.0,424,4826
4296,0.0,1.0,1.0,0.0,0,4827
4297,0.0,1.0,1.0,0.0,0,4828
4298,0.0,1.0,1.0,0.0,0,4829
4299,0.0,1.0,1.0,0.0,0,4830
4300,0.0,1.0,1.0,0.0,0,4831
4301,0.0,1.0,1.0,0.0,0,4832
4302,0.0,1.0,1.0,0.0,0,4834
4303,0.0,1.0,1.0,0.0,0,4835
4304,0.0,1.0,1.0,0.0,0,4836
4305,0.0,1.0,1.0,0.0,0,4837
4306,0.0,1.0,1.0,0.0,298,4838
4307,0.0,1.0,1.0,0.0,0,4839
4308,0.0,1.0,1.0,0.0,0,4840
4309,0.0,1.0,1.0,0.0,0,4841
4310,0.0,1.0,1.0,0.0,0,4842
4311,0.0,1.0,1.0,0.0,0,4843
4312,0.0,1.0,1.0,0.0,425,4845
4313,0.0,1.0,1.0,0.0,426,4847
4314,0.0,1.0,1.0,0.0,0,4848
4315,0.0,1.0,1.0,0.0,0,4849
4316,0.0,1.0,1.0,0.0,0,4850
4317,0.0,1.0,1.0,0.0,0,4851
4318,0.0,1.0,1.0,0.0,0,4852
4319,0.0,1.0,1.0,0.0,0,4853
4320,0.0,1.0,1.0,0.0,0,4854
4321,0.0,1.0,1.0,0.0,427,4856
4322,0.0,1.0,1.0,0.0,0,4857
4323,0.0,1.0,1.0,0.0,0,4858
4324,0.0,1.0,1.0,0.0,0,4859
4325,0.0,1.0,1.0,0.0,0,4860
4326,0.0,1.0,1.0,0.0,0,4861
4327,0.0,1.0,1.0,0.0,0,4862
4328,0.0,1.0,1.0,0.0,428,4864
4329,0.0,1.0,1.0,0.0,0,4865
4330,0.0,1.0,1.0,0.0,0,4866
4331,0.0,1.0,1.0,0.0,20,4867
4332,0.0,1.0,1.0,0.0,0,4868
4333,0.0,1.0,1.0,0.0,0,4869
4334,0.0,1.0,1.0,0.0,0,4870
4335,0.0,1.0,1.0,0.0,429,4872
4336,0.0,1.0,1.0,0.0,0,4873
4337,0.0,1.0,1.0,0.0,0,4874
4338,0.0,1.0,1.0,0.0,0,4875
4339,0.0,1.0,1.0,0.0,20,4876
4340,0.0,1.0,1.0,0.0,0,4877
4341,0.0,1.0,1.0,0.0,0,4878
4342,0.0,1.0,1.0,0.0,0,4879
4343,0.0,1.0,1.0,0.0,0,4880
4344,0.0,1.0,1.0,0.0,0,4881
4345,0.0,1.0,1.0,0.0,0,4882
4346,0.0,1.0,1.0,0.0,0,4883
4347,0.0,1.0,1.0,0.0,0,4885
4348,0.0,1.0,1.0,0.0,0,4886
4349,0.0,1.0,1.0,0.0,0,4887
4350,0.0,1.0,1.0,0.0,0,4888
4351,0.0,1.0,1.0,0.0,0,4889
4352,0.0,1.0,1.0,0.0,0,4890
4353,0.0,1.0,1.0,0.0,0,4891
4354,0.0,1.0,1.0,0.0,0,4892
4355,0.0,1.0,1.0,0.0,0,4893
4356,0.0,1.0,1.0,0.0,6,4894
4357,0.0,1.0,1.0,0.0,0,4895
4358,0.0,1.0,1.0,0.0,430,4897
4359,0.0,1.0,1.0,0.0,0,4898
4360,0.0,1.0,1.0,0.0,0,4899
4361,0.0,1.0,1.0,0.0,431,4901
4362,0.0,1.0,1.0,0.0,0,4902
4363,0.0,1.0,1.0,0.0,0,4903
4364,0.0,1.0,1.0,0.0,432,4905
4365,0.0,1.0,1.0,0.0,0,4906
4366,0.0,1.0,1.0,0.0,0,4907
4367,0.0,1.0,1.0,0.0,0,4908
4368,0.0,1.0,1.0,0.0,0,4909
4369,0.0,1.0,1.0,0.0,0,4910
4370,0.0,1.0,1.0,0.0,0,4911
4371,0.0,1.0,1.0,0.0,0,4912
4372,0.0,1.0,1.0,0.0,0,4913
4373,0.0,1.0,1.0,0.0,0,4914
4374,0.0,1.0,1.0,0.0,0,4915
4375,0.0,1.0,1.0,0.0,0,4916
4376,0.0,1.0,1.0,0.0,0,4917
4377,0.0,1.0,1.0,0.0,0,4918
4378,0.0,1.0,1.0,0.0,0,4919
4379,0.0,1.0,1.0,0.0,0,4920
4380,0.0,1.0,1.0,0.0,0,4921
4381,0.0,1.0,1.0,0.0,0,4922
4382,0.0,1.0,1.0,0.0,52,4923
4383,0.0,1.0,1.0,0.0,0,4924
4384,0.0,1.0,1.0,0.0,0,4925
4385,0.0,1.0,1.0,0.0,0,4926
4386,0.0,1.0,1.0,0.0,0,4927
4387,0.0,1.0,1.0,0.0,0,4928
4388,0.0,1.0,1.0,0.0,433,4930
4389,0.0,1.0,1.0,0.0,0,4931
4390,0.0,1.0,1.0,0.0,0,4932
4391,0.0,1.0,1.0,0.0,0,4933
4392,0.0,1.0,1.0,0.0,0,4934
4393,0.0,1.0,1.0,0.0,0,4935
4394,0.0,1.0,1.0,0.0,434,4937
4395,0.0,1.0,1.0,0.0,120,4938
4396,0.0,1.0,1.0,0.0,0,4939
4397,0.0,1.0,1.0,0.0,0,4940
4398,0.0,1.0,1.0,0.0,0,4941
4399,0.0,1.0,1.0,0.0,0,4942
4400,0.0,1.0,1.0,0.0,0,4943
4401,0.0,1.0,1.0,0.0,0,4944
4402,0.0,1.0,1.0,0.0,0,4945
4403,0.0,1.0,1.0,0.0,0,4946
4404,0.0,1.0,1.0,0.0,0,4947
4405,0.0,1.0,1.0,0.0,435,4949
4406,0.0,1.0,1.0,0.0,183,4950
4407,0.0,1.0,1.0,0.0,0,4951
4408,0.0,1.0,1.0,0.0,0,4952
4409,0.0,1.0,1.0,0.0,0,4953
4410,0.0,1.0,1.0,0.0,0,4954
4411,0.0,1.0,1.0,0.0,0,4955
4412,0.0,1.0,1.0,0.0,0,4956
4413,0.0,1.0,1.0,0.0,0,4957
4414,0.0,1.0,1.0,0.0,0,4958
4415,0.0,1.0,1.0,0.0,364,4959
4416,0.0,1.0,1.0,0.0,0,4960
4417,0.0,1.0,1.0,0.0,0,4961
4418,0.0,1.0,1.0,0.0,0,4962
4419,0.0,1.0,1.0,0.0,0,4963
4420,0.0,1.0,1.0,0.0,0,4964
4421,0.0,1.0,1.0,0.0,436,4966
4422,0.0,1.0,1.0,0.0,0,4967
4423,0.0,1.0,1.0,0.0,0,4968
4424,0.0,1.0,1.0,0.0,137,4969
4425,0.0,1.0,1.0,0.0,0,4970
4426,0.0,1.0,1.0,0.0,0,4971
4427,0.0,1.0,1.0,0.0,0,4972
4428,0.0,1.0,1.0,0.0,0,4973
4429,0.0,1.0,1.0,0.0,0,4974
4430,0.0,1.0,1.0,0.0,0,4975
4431,0.0,1.0,1.0,0.0,437,4977
4432,0.0,1.0,1.0,0.0,0,4978
4433,0.0,1.0,1.0,0.0,0,4979
4434,0.0,1.0,1.0,0.0,0,4980
4435,0.0,1.0,1.0,0.0,0,4981
4436,0.0,1.0,1.0,0.0,0,4982
4437,0.0,1.0,1.0,0.0,127,4983
4438,0.0,1.0,1.0,0.0,0,4984
4439,0.0,1.0,1.0,0.0,0,4985
4440,0.0,1.0,1.0,0.0,0,4986
4441,0.0,1.0,1.0,0.0,0,4987
4442,0.0,1.0,1.0,0.0,0,4988
4443,0.0,1.0,1.0,0.0,0,4989
4444,0.0,1.0,1.0,0.0,0,4990
4445,0.0,1.0,1.0,0.0,0,4991
4446,0.0,1.0,1.0,0.0,0,4992
4447,0.0,1.0,1.0,0.0,0,4993
4448,0.0,1.0,1.0,0.0,0,4994
4449,0.0,1.0,1.0,0.0,0,4995
4450,0.0,1.0,1.0,0.0,0,4996
4451,0.0,1.0,1.0,0.0,0,4997
4452,0.0,1.0,1.0,0.0,0,4998
4453,0.0,1.0,1.0,0.0,0,4999
4454,0.0,1.0,1.0,0.0,0,5000
4455,0.0,1.0,1.0,0.0,0,5001
4456,0.0,1.0,1.0,0.0,0,5002
4457,0.0,1.0,1.0,0.0,0,5003
4458,0.0,1.0,1.0,0.0,0,5004
4459,0.0,1.0,1.0,0.0,0,5005
4460,0.0,1.0,1.0,0.0,0,5006
4461,0.0,1.0,1.0,0.0,0,5007
4462,0.0,1.0,1.0,0.0,0,5008
4463,0.0,1.0,1.0,0.0,0,5009
4464,0.0,1.0,1.0,0.0,0,5010
4465,0.0,1.0,1.0,0.0,0,5011
4466,0.0,1.0,1.0,0.0,0,5012
4467,0.0,1.0,1.0,0.0,0,5013
4468,0.0,1.0,1.0,0.0,0,5014
4469,0.0,1.0,1.0,0.0,0,5015
4470,0.0,1.0,1.0,0.0,0,5016
4471,0.0,1.0,1.0,0.0,0,5017
4472,0.0,1.0,1.0,0.0,0,5018
4473,0.0,1.0,1.0,0.0,0,5019
4474,0.0,1.0,1.0,0.0,20,5020
4475,0.0,1.0,1.0,0.0,0,5021
4476,0.0,1.0,1.0,0.0,0,5022
4477,0.0,1.0,1.0,0.0,0,5023
4478,0.0,1.0,1.0,0.0,35,5024
4479,0.0,1.0,1.0,0.0,0,5025
4480,0.0,1.0,1.0,0.0,0,5026
4481,0.0,1.0,1.0,0.0,3,5027
4482,0.0,1.0,1.0,0.0,0,5028
4483,0.0,1.0,1.0,0.0,0,5029
4484,0.0,1.0,1.0,0.0,0,5030
4485,0.0,1.0,1.0,0.0,0,5031
4486,0.0,1.0,1.0,0.0,0,5032
4487,0.0,1.0,1.0,0.0,0,5033
4488,0.0,1.0,1.0,0.0,0,5034
4489,0.0,1.0,1.0,0.0,0,5035
4490,0.0,1.0,1.0,0.0,0,5036
4491,0.0,1.0,1.0,0.0,0,5037
4492,0.0,1.0,1.0,0.0,0,5038
4493,0.0,1.0,1.0,0.0,0,5039
4494,0.0,1.0,1.0,0.0,0,5040
4495,0.0,1.0,1.0,0.0,0,5041
4496,0.0,1.0,1.0,0.0,0,5042
4497,0.0,1.0,1.0,0.0,0,5043
4498,0.0,1.0,1.0,0.0,0,5044
4499,0.0,1.0,1.0,0.0,20,5045
4500,0.0,1.0,1.0,0.0,0,5046
4501,0.0,1.0,1.0,0.0,0,5047
4502,0.0,1.0,1.0,0.0,0,5048
4503,0.0,1.0,1.0,0.0,0,5049
4504,0.0,1.0,1.0,0.0,0,5050
4505,0.0,1.0,1.0,0.0,0,5051
4506,0.0,1.0,1.0,0.0,0,5052
4507,0.0,1.0,1.0,0.0,0,5053
4508,0.0,1.0,1.0,0.0,0,5054
4509,0.0,1.0,1.0,0.0,0,5055
4510,0.0,1.0,1.0,0.0,0,5056
4511,0.0,1.0,1.0,0.0,438,5058
4512,0.0,1.0,1.0,0.0,439,5060
4513,0.0,1.0,1.0,0.0,0,5062
4514,0.0,1.0,1.0,0.0,0,5063
4515,0.0,1.0,1.0,0.0,88,5064
4516,0.0,1.0,1.0,0.0,440,5066
4517,0.0,1.0,1.0,0.0,0,5067
4518,0.0,1.0,1.0,0.0,0,5068
4519,0.0,1.0,1.0,0.0,0,5069
4520,0.0,1.0,1.0,0.0,0,5070
4521,0.0,1.0,1.0,0.0,11,5071
4522,0.0,1.0,1.0,0.0,441,5073
4523,0.0,1.0,1.0,0.0,0,5074
4524,0.0,1.0,1.0,0.0,0,5075
4525,0.0,1.0,1.0,0.0,0,5076
4526,0.0,1.0,1.0,0.0,0,5077
4527,0.0,1.0,1.0,0.0,0,5078
4528,0.0,1.0,1.0,0.0,0,5079
4529,0.0,1.0,1.0,0.0,0,5080
4530,0.0,1.0,1.0,0.0,0,5081
4531,0.0,1.0,1.0,0.0,0,5083
4532,0.0,1.0,1.0,0.0,442,5085
4533,0.0,1.0,1.0,0.0,0,5086
4534,0.0,1.0,1.0,0.0,0,5087
4535,0.0,1.0,1.0,0.0,0,5088
4536,0.0,1.0,1.0,0.0,0,5089
4537,0.0,1.0,1.0,0.0,0,5090
4538,0.0,1.0,1.0,0.0,0,5091
4539,0.0,1.0,1.0,0.0,0,5092
4540,0.0,1.0,1.0,0.0,0,5093
4541,0.0,1.0,1.0,0.0,0,5094
4542,0.0,1.0,1.0,0.0,0,5095
4543,0.0,1.0,1.0,0.0,0,5096
4544,0.0,1.0,1.0,0.0,0,5097
4545,0.0,1.0,1.0,0.0,443,5099
4546,0.0,1.0,1.0,0.0,444,5101
4547,0.0,1.0,1.0,0.0,0,5102
4548,0.0,1.0,1.0,0.0,0,5103
4549,0.0,1.0,1.0,0.0,0,5104
4550,0.0,1.0,1.0,0.0,0,5105
4551,0.0,1.0,1.0,0.0,0,5106
4552,0.0,1.0,1.0,0.0,0,5107
4553,0.0,1.0,1.0,0.0,0,5108
4554,0.0,1.0,1.0,0.0,445,5110
4555,0.0,1.0,1.0,0.0,0,5111
4556,0.0,1.0,1.0,0.0,0,5112
4557,0.0,1.0,1.0,0.0,0,5113
4558,0.0,1.0,1.0,0.0,0,5114
4559,0.0,1.0,1.0,0.0,0,5115
4560,0.0,1.0,1.0,0.0,446,5117
4561,0.0,1.0,1.0,0.0,0,5118
4562,0.0,1.0,1.0,0.0,0,5119
4563,0.0,1.0,1.0,0.0,0,5120
4564,0.0,1.0,1.0,0.0,0,5121
4565,0.0,1.0,1.0,0.0,0,5122
4566,0.0,1.0,1.0,0.0,0,5123
4567,0.0,1.0,1.0,0.0,0,5124
4568,0.0,1.0,1.0,0.0,447,5126
4569,0.0,1.0,1.0,0.0,0,5127
4570,0.0,1.0,1.0,0.0,0,5128
4571,0.0,1.0,1.0,0.0,0,5129
4572,0.0,1.0,1.0,0.0,0,5130
4573,0.0,1.0,1.0,0.0,0,5131
4574,0.0,1.0,1.0,0.0,0,5132
4575,0.0,1.0,1.0,0.0,448,5134
4576,0.0,1.0,1.0,0.0,0,5135
4577,0.0,1.0,1.0,0.0,30,5136
4578,0.0,1.0,1.0,0.0,0,5137
4579,0.0,1.0,1.0,0.0,0,5138
4580,0.0,1.0,1.0,0.0,0,5139
4581,0.0,1.0,1.0,0.0,0,5140
4582,0.0,1.0,1.0,0.0,0,5141
4583,0.0,1.0,1.0,0.0,0,5142
4584,0.0,1.0,1.0,0.0,0,5143
4585,0.0,1.0,1.0,0.0,0,5144
4586,0.0,1.0,1.0,0.0,0,5145
4587,0.0,1.0,1.0,0.0,0,5146
4588,0.0,1.0,1.0,0.0,0,5147
4589,0.0,1.0,1.0,0.0,0,5148
4590,0.0,1.0,1.0,0.0,0,5149
4591,0.0,1.0,1.0,0.0,0,5150
4592,0.0,1.0,1.0,0.0,449,5152
4593,0.0,1.0,1.0,0.0,0,5153
4594,0.0,1.0,1.0,0.0,0,5154
4595,0.0,1.0,1.0,0.0,137,5155
4596,0.0,1.0,1.0,0.0,0,5156
4597,0.0,1.0,1.0,0.0,0,5157
4598,0.0,1.0,1.0,0.0,0,5158
4599,0.0,1.0,1.0,0.0,0,5159
4600,0.0,1.0,1.0,0.0,0,5160
4601,0.0,1.0,1.0,0.0,0,5161
4602,0.0,1.0,1.0,0.0,0,5162
4603,0.0,1.0,1.0,0.0,0,5163
4604,0.0,1.0,1.0,0.0,121,5164
4605,0.0,1.0,1.0,0.0,0,5165
4606,0.0,1.0,1.0,0.0,0,5166
4607,0.0,1.0,1.0,0.0,0,5167
4608,0.0,1.0,1.0,0.0,0,5168
4609,0.0,1.0,1.0,0.0,0,5169
4610,0.0,1.0,1.0,0.0,0,5170
4611,0.0,1.0,1.0,0.0,0,5171
4612,0.0,1.0,1.0,0.0,0,5173
4613,0.0,1.0,1.0,0.0,0,5174
4614,0.0,1.0,1.0,0.0,0,5175
4615,0.0,1.0,1.0,0.0,16,5176
4616,0.0,1.0,1.0,0.0,0,5177
4617,0.0,1.0,1.0,0.0,0,5178
4618,0.0,1.0,1.0,0.0,0,5179
4619,0.0,1.0,1.0,0.0,0,5180
4620,0.0,1.0,1.0,0.0,0,5181
4621,0.0,1.0,1.0,0.0,0,5182
4622,0.0,1.0,1.0,0.0,450,5184
4623,0.0,1.0,1.0,0.0,0,5185
4624,0.0,1.0,1.0,0.0,0,5186
4625,0.0,1.0,1.0,0.0,0,5187
4626,0.0,1.0,1.0,0.0,0,5188
4627,0.0,1.0,1.0,0.0,0,5189
4628,0.0,1.0,1.0,0.0,0,5190
4629,0.0,1.0,1.0,0.0,0,5191
4630,0.0,1.0,1.0,0.0,0,5192
4631,0.0,1.0,1.0,0.0,0,5193
4632,0.0,1.0,1.0,0.0,0,5194
4633,0.0,1.0,1.0,0.0,0,5195
4634,0.0,1.0,1.0,0.0,0,5196
4635,0.0,1.0,1.0,0.0,0,5197
4636,0.0,1.0,1.0,0.0,0,5198
4637,0.0,1.0,1.0,0.0,30,5199
4638,0.0,1.0,1.0,0.0,0,5200
4639,0.0,1.0,1.0,0.0,0,5201
4640,0.0,1.0,1.0,0.0,0,5202
4641,0.0,1.0,1.0,0.0,0,5203
4642,0.0,1.0,1.0,0.0,0,5204
4643,0.0,1.0,1.0,0.0,0,5205
4644,0.0,1.0,1.0,0.0,3,5206
4645,0.0,1.0,1.0,0.0,0,5207
4646,0.0,1.0,1.0,0.0,0,5208
4647,0.0,1.0,1.0,0.0,0,5209
4648,0.0,1.0,1.0,0.0,0,5210
4649,0.0,1.0,1.0,0.0,0,5211
4650,0.0,1.0,1.0,0.0,0,5212
4651,0.0,1.0,1.0,0.0,0,5213
4652,0.0,1.0,1.0,0.0,0,5214
4653,0.0,1.0,1.0,0.0,0,5215
4654,0.0,1.0,1.0,0.0,451,5217
4655,0.0,1.0,1.0,0.0,0,5218
4656,0.0,1.0,1.0,0.0,452,5220
4657,0.0,1.0,1.0,0.0,0,5221
4658,0.0,1.0,1.0,0.0,95,5222
4659,0.0,1.0,1.0,0.0,0,5223
4660,0.0,1.0,1.0,0.0,0,5224
4661,0.0,1.0,1.0,0.0,0,5225
4662,0.0,1.0,1.0,0.0,453,5227
4663,0.0,1.0,1.0,0.0,454,5229
4664,0.0,1.0,1.0,0.0,0,5230
4665,0.0,1.0,1.0,0.0,0,5231
4666,0.0,1.0,1.0,0.0,0,5232
4667,0.0,1.0,1.0,0.0,0,5233
4668,0.0,1.0,1.0,0.0,0,5234
4669,0.0,1.0,1.0,0.0,0,5235
4670,0.0,1.0,1.0,0.0,0,5236
4671,0.0,1.0,1.0,0.0,0,5237
4672,0.0,1.0,1.0,0.0,0,5238
4673,0.0,1.0,1.0,0.0,0,5239
4674,0.0,1.0,1.0,0.0,0,5240
4675,0.0,1.0,1.0,0.0,0,5241
4676,0.0,1.0,1.0,0.0,0,5242
4677,0.0,1.0,1.0,0.0,0,5243
4678,0.0,1.0,1.0,0.0,0,5244
4679,0.0,1.0,1.0,0.0,0,5245
4680,0.0,1.0,1.0,0.0,0,5246
4681,0.0,1.0,1.0,0.0,0,5247
4682,0.0,1.0,1.0,0.0,2,5248
4683,0.0,1.0,1.0,0.0,2,5249
4684,0.0,1.0,1.0,0.0,30,5250
4685,0.0,1.0,1.0,0.0,0,5251
4686,0.0,1.0,1.0,0.0,2,5252
4687,0.0,1.0,1.0,0.0,0,5253
4688,0.0,1.0,1.0,0.0,0,5254
4689,0.0,1.0,1.0,0.0,0,5255
4690,0.0,1.0,1.0,0.0,0,5256
4691,0.0,1.0,1.0,0.0,0,5257
4692,0.0,1.0,1.0,0.0,0,5258
4693,0.0,1.0,1.0,0.0,0,5259
4694,0.0,1.0,1.0,0.0,0,5260
4695,0.0,1.0,1.0,0.0,0,5261
4696,0.0,1.0,1.0,0.0,0,5262
4697,0.0,1.0,1.0,0.0,0,5263
4698,0.0,1.0,1.0,0.0,0,5264
4699,0.0,1.0,1.0,0.0,0,5265
4700,0.0,1.0,1.0,0.0,0,5266
4701,0.0,1.0,1.0,0.0,0,5267
4702,0.0,1.0,1.0,0.0,7,5268
4703,0.0,1.0,1.0,0.0,0,5269
4704,0.0,1.0,1.0,0.0,0,5270
4705,0.0,1.0,1.0,0.0,0,5271
4706,0.0,1.0,1.0,0.0,0,5272
4707,0.0,1.0,1.0,0.0,0,5273
4708,0.0,1.0,1.0,0.0,0,5274
4709,0.0,1.0,1.0,0.0,0,5275
4710,0.0,1.0,1.0,0.0,0,5276
4711,0.0,1.0,1.0,0.0,455,5278
4712,0.0,1.0,1.0,0.0,0,5279
4713,0.0,1.0,1.0,0.0,0,5280
4714,0.0,1.0,1.0,0.0,0,5281
4715,0.0,1.0,1.0,0.0,0,5282
4716,0.0,1.0,1.0,0.0,0,5283
4717,0.0,1.0,1.0,0.0,0,5284
4718,0.0,1.0,1.0,0.0,0,5285
4719,0.0,1.0,1.0,0.0,0,5286
4720,0.0,1.0,1.0,0.0,0,5287
4721,0.0,1.0,1.0,0.0,0,5288
4722,0.0,1.0,1.0,0.0,0,5289
4723,0.0,1.0,1.0,0.0,0,5290
4724,0.0,1.0,1.0,0.0,0,5291
4725,0.0,1.0,1.0,0.0,0,5292
4726,0.0,1.0,1.0,0.0,0,5293
4727,0.0,1.0,1.0,0.0,0,5294
4728,0.0,1.0,1.0,0.0,0,5295
4729,0.0,1.0,1.0,0.0,0,5296
4730,0.0,1.0,1.0,0.0,0,5297
4731,0.0,1.0,1.0,0.0,0,5298
4732,0.0,1.0,1.0,0.0,0,5299
4733,0.0,1.0,1.0,0.0,0,5300
4734,0.0,1.0,1.0,0.0,0,5301
4735,0.0,1.0,1.0,0.0,0,5302
4736,0.0,1.0,1.0,0.0,0,5303
4737,0.0,1.0,1.0,0.0,0,5304
4738,0.0,1.0,1.0,0.0,0,5305
4739,0.0,1.0,1.0,0.0,0,5306
4740,0.0,1.0,1.0,0.0,0,5307
4741,0.0,1.0,1.0,0.0,0,5308
4742,0.0,1.0,1.0,0.0,0,5309
4743,0.0,1.0,1.0,0.0,0,5310
4744,0.0,1.0,1.0,0.0,456,5312
4745,0.0,1.0,1.0,0.0,0,5313
4746,0.0,1.0,1.0,0.0,0,5314
4747,0.0,1.0,1.0,0.0,0,5315
4748,0.0,1.0,1.0,0.0,0,5316
4749,0.0,1.0,1.0,0.0,0,5317
4750,0.0,1.0,1.0,0.0,22,5318
4751,0.0,1.0,1.0,0.0,0,5319
4752,0.0,1.0,1.0,0.0,127,5320
4753,0.0,1.0,1.0,0.0,457,5322
4754,0.0,1.0,1.0,0.0,0,5323
4755,0.0,1.0,1.0,0.0,0,5324
4756,0.0,1.0,1.0,0.0,0,5325
4757,0.0,1.0,1.0,0.0,0,5326
4758,0.0,1.0,1.0,0.0,0,5327
4759,0.0,1.0,1.0,0.0,0,5328
4760,0.0,1.0,1.0,0.0,0,5329
4761,0.0,1.0,1.0,0.0,0,5330
4762,0.0,1.0,1.0,0.0,122,5331
4763,0.0,1.0,1.0,0.0,29,5332
4764,0.0,1.0,1.0,0.0,0,5333
4765,0.0,1.0,1.0,0.0,0,5334
4766,0.0,1.0,1.0,0.0,0,5335
4767,0.0,1.0,1.0,0.0,0,5336
4768,0.0,1.0,1.0,0.0,0,5337
4769,0.0,1.0,1.0,0.0,0,5338
4770,0.0,1.0,1.0,0.0,0,5339
4771,0.0,1.0,1.0,0.0,0,5340
4772,0.0,1.0,1.0,0.0,0,5341
4773,0.0,1.0,1.0,0.0,26,5342
4774,0.0,1.0,1.0,0.0,16,5343
4775,0.0,1.0,1.0,0.0,0,5344
4776,0.0,1.0,1.0,0.0,0,5345
4777,0.0,1.0,1.0,0.0,0,5346
4778,0.0,1.0,1.0,0.0,0,5347
4779,0.0,1.0,1.0,0.0,0,5348
4780,0.0,1.0,1.0,0.0,0,5349
4781,0.0,1.0,1.0,0.0,0,5350
4782,0.0,1.0,1.0,0.0,458,5352
4783,0.0,1.0,1.0,0.0,0,5353
4784,0.0,1.0,1.0,0.0,0,5354
4785,0.0,1.0,1.0,0.0,0,5355
4786,0.0,1.0,1.0,0.0,459,5357
4787,0.0,1.0,1.0,0.0,0,5358
4788,0.0,1.0,1.0,0.0,460,5360
4789,0.0,1.0,1.0,0.0,0,5361
4790,0.0,1.0,1.0,0.0,0,5362
4791,0.0,1.0,1.0,0.0,0,5363
4792,0.0,1.0,1.0,0.0,0,5364
4793,0.0,1.0,1.0,0.0,0,5365
4794,0.0,1.0,1.0,0.0,0,5366
4795,0.0,1.0,1.0,0.0,461,5368
4796,0.0,1.0,1.0,0.0,0,5369
4797,0.0,1.0,1.0,0.0,0,5370
4798,0.0,1.0,1.0,0.0,462,5372
4799,0.0,1.0,1.0,0.0,463,5374
4800,0.0,1.0,1.0,0.0,0,5375
4801,0.0,1.0,1.0,0.0,464,5377
4802,0.0,1.0,1.0,0.0,16,5378
4803,0.0,1.0,1.0,0.0,0,5379
4804,0.0,1.0,1.0,0.0,0,5380
4805,0.0,1.0,1.0,0.0,0,5381
4806,0.0,1.0,1.0,0.0,0,5382
4807,0.0,1.0,1.0,0.0,0,5383
4808,0.0,1.0,1.0,0.0,0,5384
4809,0.0,1.0,1.0,0.0,465,5386
4810,0.0,1.0,1.0,0.0,0,5387
4811,0.0,1.0,1.0,0.0,466,5389
4812,0.0,1.0,1.0,0.0,0,5390
4813,0.0,1.0,1.0,0.0,0,5391
4814,0.0,1.0,1.0,0.0,0,5392
4815,0.0,1.0,1.0,0.0,0,5393
4816,0.0,1.0,1.0,0.0,0,5394
4817,0.0,1.0,1.0,0.0,0,5395
4818,0.0,1.0,1.0,0.0,0,5396
4819,0.0,1.0,1.0,0.0,121,5397
4820,0.0,1.0,1.0,0.0,0,5398
4821,0.0,1.0,1.0,0.0,0,5399
4822,0.0,1.0,1.0,0.0,467,5401
4823,0.0,1.0,1.0,0.0,468,5403
4824,0.0,1.0,1.0,0.0,0,5404
4825,0.0,1.0,1.0,0.0,0,5405
4826,0.0,1.0,1.0,0.0,469,5407
4827,0.0,1.0,1.0,0.0,0,5409
4828,0.0,1.0,1.0,0.0,0,5410
4829,0.0,1.0,1.0,0.0,0,5411
4830,0.0,1.0,1.0,0.0,0,5412
4831,0.0,1.0,1.0,0.0,0,5413
4832,0.0,1.0,1.0,0.0,0,5414
4833,0.0,1.0,1.0,0.0,470,5416
4834,0.0,1.0,1.0,0.0,0,5417
4835,0.0,1.0,1.0,0.0,0,5418
4836,0.0,1.0,1.0,0.0,0,5419
4837,0.0,1.0,1.0,0.0,0,5420
4838,0.0,1.0,1.0,0.0,8,5421
4839,0.0,1.0,1.0,0.0,0,5422
4840,0.0,1.0,1.0,0.0,0,5423
4841,0.0,1.0,1.0,0.0,0,5424
4842,0.0,1.0,1.0,0.0,0,5425
4843,0.0,1.0,1.0,0.0,0,5426
4844,0.0,1.0,1.0,0.0,0,5427
4845,0.0,1.0,1.0,0.0,0,5428
4846,0.0,1.0,1.0,0.0,0,5429
4847,0.0,1.0,1.0,0.0,471,5431
4848,0.0,1.0,1.0,0.0,0,5432
4849,0.0,1.0,1.0,0.0,0,5433
4850,0.0,1.0,1.0,0.0,472,5435
4851,0.0,1.0,1.0,0.0,0,5436
4852,0.0,1.0,1.0,0.0,0,5437
4853,0.0,1.0,1.0,0.0,80,5438
4854,0.0,1.0,1.0,0.0,0,5439
4855,0.0,1.0,1.0,0.0,0,5440
4856,0.0,1.0,1.0,0.0,0,5441
4857,0.0,1.0,1.0,0.0,85,5442
